"automated","collectionProtocol","comments","createdBy","groupNames","inputCount","instrumentName","jobId","jobStatus","name","plateId","primaryProtocol","protocolName","referenceSequenceName","sampleName","sequencingCondition","version","whenStarted"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16797","Completed","PB000274_ER_28502_3A_HGAP3","PB_000274_ER_isolate_P6_121520_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000274_ER_28502_3A_5K_P6_121520_MOCPW_70pM","","2.3.0","Wed Dec 16 13:42:56 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16796","Completed","PB000271_ER_28090_3A_HGAP3","PB_000271_ER_isolates_P6_121020_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000271_ER_28090_3A_5K_P6_121020_MOCPW_70pM","","2.3.0","Fri Dec 11 12:36:26 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16795","Completed","PB000271_ER_28383_3A_HGAP3","PB_000271_ER_isolates_P6_121020_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000271_ER_28383_3A_5K_P6_121020_MOCPW_70pM","","2.3.0","Fri Dec 11 12:35:32 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16794","Completed","PB000268_ER_28229_3A_HGAP3","PB_000268_ER_High_Priority_P6_120320_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000268_ER_28229_3A_5K_120320_MOCPW_80pM","","2.3.0","Mon Dec 07 13:35:22 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16793","Completed","PB000268_ER_28223_3A_HGAP3","PB_000268_ER_High_Priority_P6_120320_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000268_ER_28223_3A_5K_120320_MOCPW_80pM","","2.3.0","Mon Dec 07 13:34:37 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16792","Completed","PB000268_ER_28224_3A_HGAP3","PB_000268_ER_High_Priority_P6_120320_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","PB000268_ER_28224_3A_5K_120320_MOCPW_80pM","","2.3.0","Mon Dec 07 13:33:42 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16791","Completed","TD02263_ER_27941_3A_HGAP3","TD_02263_ER_isolates_P6_111720_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02263_ER_27941_3A_5K_P6_111720_MOCPW_70pM","","2.3.0","Wed Nov 18 12:32:18 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16790","Completed","TD02263_ER_27942_3A_HGAP3","TD_02263_ER_isolates_P6_111720_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02263_ER_27942_3A_5K_P6_111720_MOCPW_70pM","","2.3.0","Wed Nov 18 12:31:26 EST 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16789","Completed","TD02205_HERVK_3plex_subreads","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_Subreads.1","","TD02205_HERV_3plx_BP_P6_111220_MOCPW_85pM","","2.3.0","Tue Nov 17 16:59:34 EST 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16788","Completed","Copy_of_Copy_of_TD02251_ER_27790_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02251_ER_27790_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:59:26 EST 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16787","Completed","Copy_of_Copy_of_TD02244_ER_27644_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02244_ER_27644_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:58:14 EST 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16786","Failed","Copy_of_TD02251_ER_27790_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02251_ER_27790_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:53:08 EST 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16785","Failed","Copy_of_TD02244_ER_27644_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02244_ER_27644_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:52:43 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16784","Failed","TD02244_ER_27644_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02244_ER_27644_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:02:43 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16783","Failed","TD02251_ER_27790_3A_HGAP3","TD_02244_TD_02251_ER_isolates_TD02205_HERVK_P6_111220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02251_ER_27790_3A_5K_P6_111220_MOCPW_70pM","","2.3.0","Fri Nov 13 13:01:27 EST 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16782","Completed","TD_02176_ER_27337_3A_HGAP3","TD_02176_ER_Isolate_P6_102220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02176_ER_27337_3A_5K_P6_102220_MOCPW_70pM","","2.3.0","Fri Oct 23 12:11:44 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16781","Completed","TD_02172_ER_27291_3A_HGAP3","TD_02138_02160_02172_bacterial_isolates_P6_101920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD_02172_ER_27291_3A_5K_P6_101920_MOCPW_80pM","","2.3.0","Wed Oct 21 12:35:50 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16780","Completed","TD_02138_RR_00013_HGAP3","TD_02138_02160_02172_bacterial_isolates_P6_101920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02138_RR_00013_5K_P6_101920_MOCPW_70pM","","2.3.0","Tue Oct 20 15:11:26 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16779","Completed","TD_02160_ER_27195_3A_HGAP3","TD_02138_02160_02172_bacterial_isolates_P6_101920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD_02160_ER_27195_3A_5K_P6_101920_MOCPW_80pM","","2.3.0","Tue Oct 20 15:09:56 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16778","Completed","TD_02160_ER_27137_3A_HGAP3","TD_02138_02160_02172_bacterial_isolates_P6_101920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD_02160_ER_27137_3A_5K_P6_101920_MOCPW_80pM","","2.3.0","Tue Oct 20 15:09:12 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16777","Completed","TD02092_ER_26567_3A_HGAP3","TD_02092_TD_02118_ER_isolates_P6_100520_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02092_ER_26567_3A_5K_P6_100520_MOCPW_70pM","","2.3.0","Tue Oct 06 12:47:21 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16776","Completed","TD02118_ER_26996_3A_HGAP3","TD_02092_TD_02118_ER_isolates_P6_100520_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02118_ER_26996_3A_5K_P6_100520_MOCPW_70pM","","2.3.0","Tue Oct 06 12:45:46 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16775","Completed","TD02084_ER_26535_3A_HGAP3","TD_02084_ER_isolate_P6_091820_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02084_ER_26535_3A_5K_P6_091820_MOCPW_70pM","","2.3.0","Sat Sep 19 09:21:54 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16774","Completed","TD02060_ER_26505_3A_HGAP3","TD_02060_ER_isolates_P6_091120_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02060_ER_26505_3A_5K_P6_091120_MOCPW_70pM","","2.3.0","Sat Sep 12 20:13:43 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16773","Completed","TD02060_ER_26501_3A_HGAP3","TD_02060_ER_isolates_P6_091120_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02060_ER_26501_3A_5K_P6_091120_MOCPW_70pM","","2.3.0","Sat Sep 12 13:45:23 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16772","Completed","TD02060_ER_26502_3A_HGAP3","TD_02060_ER_isolates_P6_091120_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02060_ER_26502_3A_5K_P6_091120_MOCPW_70pM","","2.3.0","Sat Sep 12 13:44:35 EDT 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16771","Completed","TD02032_ER_26285_3A_HGAP3","TD_02028_RC_isolates_TD_02032_ER_isolates_P6_090420_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02032_ER_26285_3A_5K_P6_090420_MOCPW_70pM","","2.3.0","Mon Sep 07 11:18:53 EDT 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16770","Completed","TD02032_ER_26382_3A_HGAP3","TD_02028_RC_isolates_TD_02032_ER_isolates_P6_090420_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02032_ER_26382_3A_5K_P6_090420_MOCPW_70pM","","2.3.0","Mon Sep 07 11:17:59 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16769","Completed","TD02028_RC_06396_2B_HGAP3","TD_02028_RC_isolates_TD_02032_ER_isolates_P6_090420_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02028_RC_06396_2B_5K_P6_090420_MOCPW_70pM","","2.3.0","Sat Sep 05 11:14:53 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16768","Completed","TD02028_RC_04770_2A_HGAP3","TD_02028_RC_isolates_TD_02032_ER_isolates_P6_090420_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02028_RC_04770_2A_3K_P6_090420_MOCPW_70pM","","2.3.0","Sat Sep 05 08:30:19 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16767","Completed","TD02019_ER_26219_3A_HGAP3_new","TD_02019_ER_isolate_P6_rerun_090220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26219_3A_5K_P6_090220_MOCPW_70pM","","2.3.0","Thu Sep 03 12:37:57 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16766","Stopped","TD)2019_ER_26219_3A_HGAP3_new","TD_02019_ER_isolate_P6_rerun_090220_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26219_3A_5K_P6_090220_MOCPW_70pM","","2.3.0","Thu Sep 03 12:35:33 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16765","Completed","TD02019_ER_26219_3A_subreads","TD_02019_ER_isolate_P6_083120_MOCPW","BasecallerV1","RS_Subreads.1","","TD02019_ER_26219_3A_5K_P6_083120_MOCPW_80pM","","2.3.0","Wed Sep 02 14:00:49 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16764","Failed","TD02019_ER_26219_3A_HGAP3","TD_02019_ER_isolate_P6_083120_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26219_3A_5K_P6_083120_MOCPW_80pM","","2.3.0","Wed Sep 02 13:59:42 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16763","Completed","TD02019_ER_26217_3A_HGAP3","TD_02019_ER_isolates_P6_082820_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26217_3A_5K_P6_082820_MOCPW_80pM","","2.3.0","Sat Aug 29 19:41:54 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16762","Completed","TD02019_ER_26218_3A_HGAP3","TD_02019_ER_isolates_P6_082820_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26218_3A_5K_P6_082820_MOCPW_80pM","","2.3.0","Sat Aug 29 19:40:36 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16761","Completed","TD02019_ER_26216_3A_HGAP3","TD_02019_ER_isolates_P6_082820_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD02019_ER_26216_3A_5K_P6_082820_MOCPW_80pM","","2.3.0","Sat Aug 29 13:13:22 EDT 2020"
"true","MagBead OneCellPerWell v1","by Mondale","administrator","all","1","42163R","16760","Completed","TD01975_ER_25914_3A_HGAP3_repeat","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25914_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 13:04:16 EDT 2020"
"true","MagBead OneCellPerWell v1","by Mondale","administrator","all","1","42163R","16759","Completed","TD01975_ER_25922_3A_HGAP3_repeat","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25922_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 13:04:10 EDT 2020"
"true","MagBead OneCellPerWell v1","by Mondale","administrator","all","1","42163R","16758","Completed","TD01975_ER_25101_3A_HGAP3_repeat","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25101_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 13:04:01 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16753","Failed","TD01975_ER_25914_3A_HGAP3","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25914_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 01:52:48 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16752","Failed","TD01975_ER_25922_3A_HGAP3","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25922_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 01:51:49 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16751","Failed","TD01975_ER_25101_3A_HGAP3","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25101_3A_5K_P6_081920_70pM","","2.3.0","Fri Aug 21 01:50:56 EDT 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16750","Completed","TD01959_HERVK_6amp_Subreads","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01959_HERV_6plx_P6_081920_90pM","","2.3.0","Thu Aug 20 16:00:42 EDT 2020"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42163R","16749","Completed","TD01975_ER_25028_3A_HGAP3","TD_01975_ER_isolates_TD_01959_HER V_pool_P6_081920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01975_ER_25028_3A_5K_P6_081920_70pM","","2.3.0","Thu Aug 20 15:17:54 EDT 2020"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16748","Completed","TD01768_subreads","TD_01451_TD_01768_TC_HERV_Pools_P6_071020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01768_TreeCode_amp_P6_071020_MOCPW_80pM","","2.3.0","Tue Jul 14 15:17:01 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16747","Completed","TD01595_HERV_pool1_7_Repeat_SR","TD_01595_HERV_1_7_Rep_P6_052920_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01595_LB_HERV_Pool_1_7_052920_MO_90pM","","2.3.0","Wed Jun 03 09:16:11 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16746","Failed","TD01595_HERV_Pool1_7_SR","TD_01595_HERV_1_7_Rep_P6_052920_MOCPW","BasecallerV1","RS_Resequencing.1","common/references/lambda","TD_01595_LB_HERV_Pool_1_7_052920_MO_90pM","","2.3.0","Mon Jun 01 14:23:00 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16745","Completed","TD01595_HERV_pool_1_7_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01595_LB_HERV_Pool_1_7_043020_MO_75pM","","2.3.0","Wed May 27 18:30:00 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16744","Completed","TD01595_HERV_Pool_8_14_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01595_LB_HERV_Pool_8_14_043020_MO_75pM","","2.3.0","Wed May 27 18:29:40 EDT 2020"
"true","Standard Seq v3","","fanglab","all","1","42177R","16743","Completed","AT_NG_HGAP3_500bp","TD_01649_amp_TD01557_500bp_050720_SSeq","BasecallerV1","RS_HGAP_Assembly.3","","TD_01557_10_NG_500bp_050720_SSeq_200pM","","2.3.0","Mon May 11 15:39:05 EDT 2020"
"true","Standard Seq v3","","fanglab","all","1","42177R","16742","Completed","AT_BF_HGAP3_500bp","TD_01649_amp_TD01557_500bp_050720_SSeq","BasecallerV1","RS_HGAP_Assembly.3","","TD_01557_5_BF_500bp_050720_SSeq_200pM","","2.3.0","Mon May 11 15:38:39 EDT 2020"
"true","Standard Seq v3","","fanglab","all","1","42177R","16741","Completed","AT_CP_HGAP3_500bp","TD_01649_amp_TD01557_500bp_050720_SSeq","BasecallerV1","RS_HGAP_Assembly.3","","TD_01557_9_CP_500bp_050720_SSeq_200pM","","2.3.0","Mon May 11 15:38:10 EDT 2020"
"true","Standard Seq v3","","fanglab","all","1","42177R","16740","Completed","AT_HP_JP26_HGAP3_500bp","TD_01649_amp_TD01557_500bp_050720_SSeq","BasecallerV1","RS_HGAP_Assembly.3","","TD_01557_HP_J26_500bp_050720_SSeq_200pM","","2.3.0","Mon May 11 15:36:50 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16739","Completed","TD01184_ABC9_IGK5a_Pool_Redux_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_5_a_pool_Re_043020_MO_85pM","","2.3.0","Mon May 04 09:03:34 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16738","Completed","TD01184_ABC9_IGL_4_Pool_Redux_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGL_4_Re_043020_MO_85pM","","2.3.0","Mon May 04 09:02:50 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16737","Completed","TD01184_ABC9_IGK4b_Pool_Redux_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_4_b_pool_Re_043020_MO_85pM","","2.3.0","Mon May 04 09:02:07 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16736","Completed","TD01184_ABC9_IGK5b_Pool_Redux_SR","TD_01595_HERV_TD_01184_Fosmid_pools_Rep_TD01244_P6_043020_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_5_b_pool_Re_043020_MO_85pM","","2.3.0","Sun May 03 10:26:26 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16735","Completed","TD01184_ABC9_IGL4_pool_SR","TD_01184_Fosmid_pools_P6_042120_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGL_4_042120_MOCP_105pM","","2.3.0","Thu Apr 23 13:53:07 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16734","Completed","TD01184_ABC9_IGL_5_pool_SR","TD_01184_Fosmid_pools_P6_042120_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGL_5_042120_MOCP_90pM","","2.3.0","Thu Apr 23 13:52:18 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16733","Completed","TD01184_ABC9_IGK_5b_pool_SR","TD_01184_Fosmid_pools_P6_042120_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_5_b_pool_042120_MOCP_120pM","","2.3.0","Thu Apr 23 13:51:47 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16732","Failed","TD01184_ABC9_IGK_5a_pool_SR","TD_01184_Fosmid_pools_P6_042120_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_5_a_pool_042120_MOCP_105pM","","2.3.0","Wed Apr 22 21:56:33 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16731","Completed","TD01184_ABC9_IGK_4b_pool_SR","TD_01184_Fosmid_pools_P6_042120_MOCPW","BasecallerV1","RS_Subreads.1","","TD_01184_ABC_9_IGK_4_b_pool_042120_MOCP_120pM","","2.3.0","Wed Apr 22 19:09:53 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16730","Completed","TD01442_ER_23114_3A_HGAP3_041020","TD_01442_ER_isolate_P6_040920_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD01442_ER_23114_3A_5K_P6_040920_MOCPW_70pM","","2.3.0","Fri Apr 10 10:45:36 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16729","Completed","TD01442_ER_23114_3A_5k_040920_SR","TD_01442_ER_isolate_P6_040920_MOCPW","BasecallerV1","RS_Subreads.1","","TD01442_ER_23114_3A_5K_P6_040920_MOCPW_70pM","","2.3.0","Fri Apr 10 09:45:50 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16727","Completed","TD00739_Borr_B31_5A4_SR","TD_00599_CD_ER_isolates_TD_00739_Borrelia_isolates_TD_00746_Myc_inermis_P6_031819_MOCPW","BasecallerV1","RS_Subreads.1","","TD00739_Borr_B31_5A4_Pip_P6_031819_MOCPW_70pM","","2.3.0","Thu Apr 09 10:21:04 EDT 2020"
"true","MagBead OneCellPerWell v1","","MSmith","all","2","42177R","16726","Completed","TD00739_B408_2cells_SR","[Multiple]","BasecallerV1","RS_Subreads.1","","[Multiple]","","2.3.0","Thu Apr 09 10:20:39 EDT 2020"
