"automated","collectionProtocol","comments","createdBy","groupNames","inputCount","instrumentName","jobId","jobStatus","name","plateId","primaryProtocol","protocolName","referenceSequenceName","sampleName","sequencingCondition","version","whenStarted"
"true","Standard Seq v3","","administrator","all","1","42163R","16506","Failed","Copy_of_TD_00791_Mito_Inp_040919_ROI_repeat","TD_00791_Mito_Input_C42_C_Albicans_Pfal_nomod_oligo_175bp_040919_SSeq","BasecallerV1","RS_ReadsOfInsert.1","","TD_00791_Mito_Inp_040919_SSeq_150pM","","2.3.0","Wed Aug 07 12:54:08 EDT 2019"
"true","Standard Seq v3","","fanglab","all","1","42177R","16505","Failed","YK_ER3413_WGA_ROI","TD_00993_Gang_Fang_175bp_072619_SSeq","BasecallerV1","RS_ReadsOfInsert.1","","TD_00993_Ecoli_3413_WGA_T7_072619_SS_200pM","","2.3.0","Thu Aug 01 16:15:58 EDT 2019"
"true","Standard Seq v3","","MSmith","all","1","42163R","16504","Failed","TD_00791_Mito_Inp_040919_ROI_repeat","TD_00791_Mito_Input_C42_C_Albicans_Pfal_nomod_oligo_175bp_040919_SSeq","BasecallerV1","RS_ReadsOfInsert.1","","TD_00791_Mito_Inp_040919_SSeq_150pM","","2.3.0","Thu Aug 01 10:34:41 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16502","Completed","TD_00862_ABC7_IGH_pool1_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_ABC7_IGH_pool1_071119_MO_85pM","","2.3.0","Wed Jul 31 14:38:05 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16501","Completed","TD_00862_ABC7_IGH_pool2_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_ABC7_IGH_pool2_071119_MO_85pM","","2.3.0","Wed Jul 31 14:37:30 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16500","Completed","TD_00862_Fosmids_ABC9_IGK_1A_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_1A_071219_MO_80pM","","2.3.0","Wed Jul 31 14:36:56 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16499","Completed","TD_00862_Fosmids_ABC9_IGK_1B_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_1B_071219_MO_80pM","","2.3.0","Wed Jul 31 14:36:27 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16498","Completed","TD_00862_Fosmids_ABC12_IGK_3A_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC13_IGK_3A_071219_MO_80pM","","2.3.0","Wed Jul 31 14:35:52 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16497","Completed","TD_00862_Fosmids_ABC9_IGK_3B_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_3B_071219_MO_80pM","","2.3.0","Wed Jul 31 14:33:08 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16496","Completed","TD_00862_Fosmids_ABC9_IGK_2A_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_2A_071219_MO_80pM","","2.3.0","Wed Jul 31 14:32:35 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16495","Completed","TD_00862_Fosmids_ABC9_IGK_3A_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_3A_071219_MO_80pM","","2.3.0","Wed Jul 31 14:32:04 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16494","Completed","TD_00862_Fosmids_ABC9_IGK_2B_SR","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_Fos_ABC9_IGK_2B_071219_MO_80pM","","2.3.0","Wed Jul 31 14:31:27 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16493","Completed","TD_00862_ABC7_IGH_pool3_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071519_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_ABC7_IGH_pool3_071519_MO_85pM","","2.3.0","Wed Jul 31 14:30:57 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16492","Completed","TD_00862_ABC7_IGH_pool4_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071519_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00862_ABC7_IGH_pool4_071519_MO_85pM","","2.3.0","Wed Jul 31 14:28:56 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16491","Completed","TD_00593_MAPT_TE_21_202778989_SR","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00593_RN_TE_21_202778989_071719_MO_90pM","","2.3.0","Wed Jul 31 12:52:47 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42177R","16490","Completed","TD_00593_MAPT_TE_27_202780226_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071519_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00593_RN_TE_27_202780226_071519_MO_85pM","","2.3.0","Wed Jul 31 12:52:14 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16489","Completed","TD_00593_MAPT_TE_24_204020707_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00593_RN_TE_24_204020707_071119_MO_85pM","","2.3.0","Wed Jul 31 12:50:22 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16488","Completed","TD_00593_MAPT_TE_26_205006899_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD00593_RN_TE_26_205006899_071119_MO_85pM","","2.3.0","Wed Jul 31 12:48:22 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16487","Completed","TD_00593_MAPT_TE_20_202780329_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00593_RN_TE_20_202780329_071119_MO_85pM","","2.3.0","Wed Jul 31 12:47:40 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16486","Completed","TD_00593_MAPT_TE_19_202790852_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD_00593_RN_TE_19_202790852_071119_MO_85pM","","2.3.0","Wed Jul 31 12:46:21 EDT 2019"
"true","MagBead OneCellPerWell v1","","MSmith","all","1","42163R","16485","Completed","TD_00593_MAPT_TE_18_202791599_SR","TD_00593_RN_TE_TD_00862_Fos_pools_TD_00928_JV_amp_P6_071119_MOCPW","BasecallerV1","RS_Subreads.1","","TD00593_RN_TE_18_202791599_071119_MO_85pM","","2.3.0","Wed Jul 31 12:31:53 EDT 2019"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42177R","16484","Completed","Copy_of_ER_15402_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15402_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Mon Jul 29 13:17:51 EDT 2019"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42177R","16483","Completed","Copy_of_ER_15365_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15365_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Mon Jul 29 13:12:24 EDT 2019"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42177R","16482","Completed","Copy_of_ER_15405_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15405_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Mon Jul 29 13:10:46 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16481","Failed","ER_15405_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15405_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:44:27 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16480","Failed","ER_15365_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15365_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:39:19 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16479","Completed","ER_15425_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15425_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:30:57 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16478","Completed","ER_15408_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15408_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:26:55 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16477","Completed","ER_15419_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15419_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:20:43 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16476","Completed","ER_15407_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15407_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:20:08 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16475","Failed","ER_15402_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15402_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:14:43 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16474","Completed","ER_15410_3A_HGAP3","TD_00599_ER_isolates_P6_072319_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15410_3A_BP_P6_072319_MOCPW_70pM","","2.3.0","Fri Jul 26 15:44:58 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16473","Completed","ER_15933_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15933_3A_PHT_P6_070519_MOCPW_90pM","","2.3.0","Tue Jul 23 19:04:56 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16472","Completed","ER_16635_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16635_3A_PHT_P6_070519_MOCPW_70pM","","2.3.0","Tue Jul 23 19:04:01 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16471","Completed","ER_16615_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16615_3A_PHT_P6_070519_MOCPW_70pM","","2.3.0","Tue Jul 23 19:03:29 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16470","Completed","ER_16729_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16729_3A_PHT_P6_070519_MOCPW_70pM","","2.3.0","Tue Jul 23 19:02:54 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16469","Completed","ER_17258_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17258_3A_PHT_P6_070519_MOCPW_70pM","","2.3.0","Tue Jul 23 19:02:13 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16468","Completed","ER_16890_3A_HGAP3","TD_00599_ER_isolates_TD_00973_74_HERV_070519_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16890_3A_PHT_P6_070519_MOCPW_70pM","","2.3.0","Tue Jul 23 19:01:07 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16467","Completed","ER_16327_3A_HGAP3","TD_00599_ER_isolates_071019_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16327_3A_PHT_P6_071019_MOCPW_70pM","","2.3.0","Tue Jul 23 19:00:36 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16466","Completed","ER_15428_3A_HGAP3","TD_00599_ER_isolates_071019_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15428_3A_PHT_P6_071019_MOCPW_70pM","","2.3.0","Tue Jul 23 19:00:02 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16465","Completed","ER_16275_4A_HGAP3","TD_00599_ER_isolates_071019_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16275_4A_PHT_P6_071019_MOCPW_70pM","","2.3.0","Tue Jul 23 18:59:16 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16464","Completed","ER_17080_3A_HGAP3","TD_00599_ER_isolates_071019_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17080_3A_BP_P6_071019_MOCPW_70pM","","2.3.0","Tue Jul 23 18:58:32 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16463","Completed","ER_17260_3A_HGAP3","TD_00599_ER_isolates_071019_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17260_3A_BP_P6_071019_MOCPW_70pM","","2.3.0","Tue Jul 23 18:57:28 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16462","Stopped","ER_17250_3A_HGAP3","TD_00599_ER_isolates_P6_070119_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17250_3A_PHT_P6_070119_MOCPW_70pM","","2.3.0","Tue Jul 23 18:51:08 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16461","Completed","ER_16955_3A_HGAP3","TD_00599_ER_isolate_TD_00862_Fos_pools_P6_071219_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16955_3A_PHT_P6_071219_MOC_70pM","","2.3.0","Tue Jul 23 14:25:01 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16460","Completed","PS_00224_1A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_PS_00224_1A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:23:43 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16459","Stopped","ER_13762_4A_HGAP3","TD_00514_Farhat_TD_00599_ER_isolates_TD_00829_Klebs_NYU_P6_041919_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_13762_4A_Pip_P6_041919_MOCPW_70pM","","2.3.0","Tue Jul 23 14:20:58 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16458","Stopped","ER_15474_3A_HGAP3","TD_00514_Farhat_TD_00599_ER_isolates_TD_00829_Klebs_NYU_P6_041919_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15474_3A_Pip_P6_041919_MOCPW_70pM","","2.3.0","Tue Jul 23 14:20:13 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16457","Stopped","ER_15444_3A_HGAP3","TD_00514_Farhat_TD_00599_ER_isolates_TD_00829_Klebs_NYU_P6_041919_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15444_3A_Pip_P6_041919_MOCPW_70pM","","2.3.0","Tue Jul 23 14:19:45 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16456","Stopped","ER_15470_3A_HGAP3","TD_00514_Farhat_TD_00599_ER_isolates_TD_00829_Klebs_NYU_P6_041919_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15470_3A_Pip_P6_041919_MOCPW_70pM","","2.3.0","Tue Jul 23 14:19:16 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16455","Stopped","ER_15440_3A_HGAP3","TD_00514_Farhat_TD_00599_ER_isolates_TD_00829_Klebs_NYU_P6_041919_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15440_3A_Pip_P6_041919_MOCPW_70pM","","2.3.0","Tue Jul 23 14:18:44 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16454","Completed","ER_17466_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17466_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:18:18 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16453","Completed","ER_17813_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17813_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:17:50 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16452","Completed","ER_16717_4A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_16717_4A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:17:23 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16451","Completed","ER_15347_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15347_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:16:49 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16450","Completed","ER_15399_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15399_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:16:25 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16449","Completed","ER_17768_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17768_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:15:59 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16448","Completed","ER_17724_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17724_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:15:10 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16447","Completed","ER_15356_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15356_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:14:38 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16446","Completed","ER_17359_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17359_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:14:09 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16445","Completed","ER_17317_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17317_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:13:42 EDT 2019"
"true","MagBead OneCellPerWell v1","","oussenko","all","1","42177R","16444","Completed","ER_15348_3A_HGAP3","TD_00599_PS_ER_isolates_TD_00593_RN_TE_TD_P6_071719_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_15348_3A_BP_P6_071719_MOCPW_70pM","","2.3.0","Tue Jul 23 14:13:15 EDT 2019"
"true","MagBead OneCellPerWell v1","testing for reproducibility - runCA fix","administrator","all","1","42177R","16443","Completed","Copy_of_Copy_of_Copy_of_Copy_of_job28483_ER_17230_3A_HGAP3_test1","TD_00599_ER_isolates_P6_070119_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17230_3A_PHT_P6_070119_MOCPW_70pM","","2.3.0","Mon Jul 22 16:36:01 EDT 2019"
"true","MagBead OneCellPerWell v1","testing for reproducibility - walltime fix","administrator","all","1","42177R","16442","Failed","Copy_of_Copy_of_Copy_of_job28483_ER_17230_3A_HGAP3_test1","TD_00599_ER_isolates_P6_070119_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17230_3A_PHT_P6_070119_MOCPW_70pM","","2.3.0","Mon Jul 22 13:08:40 EDT 2019"
"true","MagBead OneCellPerWell v1","","administrator","all","1","42163R","16441","Completed","RSSubRead test","TD_00400_W_TE_WAM_TD_00599_ER_CD_isolates_TD_00746_inermis_P6_042519_MOCPW","BasecallerV1","RS_Subreads.1","","TD00746_Myc_inermis_Pip_P6_042519_MOCPW_125pM","","2.3.0","Fri Jul 19 08:13:30 EDT 2019"
"true","MagBead OneCellPerWell v1","testing for reproducibility - permission fix","administrator","all","1","42177R","16440","Failed","Copy_of_Copy_of_job28483_ER_17230_3A_HGAP3_test1","TD_00599_ER_isolates_P6_070119_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17230_3A_PHT_P6_070119_MOCPW_70pM","","2.3.0","Fri Jul 19 08:11:00 EDT 2019"
"true","MagBead OneCellPerWell v1","testing for reproducibility","administrator","all","1","42177R","16439","Failed","Copy_of_job28483_ER_17230_3A_HGAP3_test1","TD_00599_ER_isolates_P6_070119_MOCPW","BasecallerV1","RS_HGAP_Assembly.3","","TD00599_ER_17230_3A_PHT_P6_070119_MOCPW_70pM","","2.3.0","Thu Jul 18 17:46:00 EDT 2019"
"true","","testing for reproducibility","administrator","all","0","","16438","Failed","job28483_ER_17230_3A_HGAP3_test1","","","RS_HGAP_Assembly.3","","","","2.3.0","Thu Jul 18 11:33:06 EDT 2019"
"true","Standard Seq v3","","administrator","all","1","ethan","16437","Failed","SAT","B4_PSS_2kblambda_P4C2_std45_080113","BasecallerV1","RS_Site_Acceptance_Test.1","common/references/lambda","2kb lambda","","2.3.0","Thu Jul 18 10:56:54 EDT 2019"
